node_index,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,rain,cloud_cover,pressure_msl,surface_pressure
970,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
971,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
972,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
973,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
974,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
975,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
976,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
977,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
978,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
979,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
980,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
981,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
982,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
983,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
984,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
985,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
986,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
987,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
988,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
989,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
990,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
991,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
992,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
993,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
994,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
995,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
996,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
997,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
998,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
999,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1000,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1001,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1002,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1003,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1004,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1005,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1006,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1007,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1008,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1009,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1010,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1011,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1012,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1013,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1014,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1015,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1016,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1017,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1018,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1019,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1020,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1021,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1022,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1023,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1024,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1025,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1026,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1027,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1028,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1029,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1030,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1031,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1032,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1033,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1034,30.75,76.75,335,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.071106
1035,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1036,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1037,30.75,76.75,334,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.178772
1038,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1039,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1040,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1041,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1042,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1043,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1044,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1045,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1046,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1047,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1048,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1049,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1050,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1051,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1052,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1053,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1054,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1055,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1056,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1057,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1058,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1059,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1060,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1061,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1062,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1063,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1064,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1065,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1066,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1067,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1068,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1069,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1070,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1071,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1072,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1073,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1074,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1075,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1076,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1077,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1078,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1079,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1080,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1081,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1082,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1083,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1084,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1085,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1086,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1087,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1088,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1089,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1090,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1091,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1092,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1093,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1094,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1095,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1096,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1097,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1098,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1099,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1100,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1101,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1102,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1103,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1104,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1105,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1106,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1107,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1108,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1109,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1110,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1111,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1112,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1113,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1114,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1115,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1116,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1117,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1118,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1119,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1120,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1121,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1122,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1123,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1124,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1125,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1126,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1127,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1128,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1129,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1130,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1131,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1132,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1133,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1134,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1135,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1136,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1137,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1138,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1139,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1140,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1141,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1142,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1143,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1144,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1145,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1146,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1147,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1148,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1149,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1150,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1151,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1152,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1153,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1154,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1155,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1156,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1157,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
1158,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1159,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1160,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1161,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1162,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1163,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1164,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1165,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1166,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1167,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1168,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1169,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
1170,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1171,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1172,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
1173,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
1174,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
1175,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1176,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
1177,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1178,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1179,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
1180,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
1181,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
1182,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1183,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
1184,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1185,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1186,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1187,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
1188,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1189,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1190,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1191,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
1192,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
1193,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1194,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1195,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1196,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1197,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1198,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1199,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1200,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1201,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1202,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1203,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
1204,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
1205,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
