id,lat,lon,elevation,date,gvi,svf
gMA8cHCiBiKAaRJ3ebrwIg,30.71815879,76.8126469,356.3769531,2022-06,6.494140625,44.23217773
e7l8aokxbX23FCeITpc47w,30.7176696,76.81173771,357.1779175,2022-07,40.98510742,8.123779297
8DrQFR42uDkscys3QXm0zQ,30.71761928,76.81169907,357.1629944,2022-07,36.93237305,14.2578125
fLrLgYKTtV4Et1tiBBulZg,30.71779335,76.81223464,355.8910522,2022-06,5.364990234,42.71240234
0EUhSChAj85arfI9CsZgmw,30.71774427,76.81214698,356.0328979,2022-06,7.287597656,41.82128906
9n_YwKcwakscCwycva-bSg,30.71769193,76.81206275,356.1694946,2022-06,8.703613281,40.63720703
ZT5A-bOlFdvjQ4vEZflxFg,30.71764,76.8119867,356.9943237,2022-06,9.967041016,38.61694336
vp6nNqgQrx5YASUMT0DwWQ,30.7175879,76.81189975,357.1130981,2022-06,9.857177734,39.46533203
cB536N3XsCgT6t7oHb4mCA,30.71768923,76.80987946,359.4254456,2022-07,11.66381836,35.47973633
z83avLlzzelss0xP_QUiqg,30.7176374,76.809791,359.5122986,2022-07,13.07373047,33.13598633
7mh8cUjRGvLVY4SEkmDRcQ,30.71732816,76.8085021,360.2293396,2022-07,22.95532227,32.37915039
T4TIW5x_kirjxC03omG3jA,30.71734062,76.80843406,360.084259,2022-07,17.07763672,37.66479492
zmkDwOflGK2U1_C_FmA4rA,30.71729717,76.80834252,360.0544434,2022-07,22.03979492,32.37915039
KnMd6SS5hYv1gA0EMuXU6Q,30.71725058,76.80856265,360.1103821,2022-07,26.87988281,31.01806641
KEOIZeWNun-WM6sK11MsSQ,30.71743069,76.80945056,359.839447,2022-07,27.80151367,19.30541992
r0IbvBElMCCxCFqPVyFKkg,30.71751076,76.80770783,360.244873,2022-07,40.25268555,19.68383789
XArWRVulJQVPIHgLZvNOxQ,30.71764722,76.80709136,360.1875,2022-07,52.45361328,3.240966797
OZ95D6TX_jVKl7uaS-_KNQ,30.71735587,76.80783238,360.113739,2022-07,16.29638672,35.25390625
rSaFqHtayYwLBhLrKgQpAA,30.71743499,76.80777173,360.1827087,2022-07,30.69458008,20.22094727
YI8RJRVS__qMKp7J2KHACQ,30.71759465,76.80700995,360.1184387,2022-07,44.48852539,8.367919922
sIX9KMaLTDE45AFCUCa3nA,30.71752541,76.8086343,360.3274231,2022-07,12.11547852,39.11132813
xnLN4aIXr-lxRXfgAQ-Eyg,30.71717043,76.80861916,360.017395,2022-07,57.62329102,2.020263672
KxFXem2Rn8ecP-PoYfPkZw,30.71724373,76.80825759,360.2188416,2022-07,33.39233398,19.56787109
SePiHsUdWBfBIxxmYMtdbw,30.71722154,76.80910492,359.9178162,2022-07,12.91503906,36.66381836
XbpSzr8pX4r149y_zFXErw,30.71716976,76.80901858,359.9165649,2022-07,24.21875,29.52270508
HBreC_48InCtmsYeGU5gpg,30.71737506,76.80936703,359.8612061,2022-07,25.26245117,26.53198242
CFPeoLUjxJbBigr688vJoA,30.71727726,76.80789637,360.0473938,2022-07,12.64038086,38.51928711
OIH9xulyQ8rj8czz8lbKuQ,30.71754391,76.80692783,360.2369385,2022-07,19.74487305,31.84204102
f-2izoI0L2xDBxx20z7cSw,30.72940563,76.80216194,367.048645,2022-05,9.887695313,39.37988281
fzf8eX2DT39qfyLHyJagxQ,30.72986504,76.80285686,367.3836365,2022-05,34.77783203,13.70239258
6gh_VwvCv-y9Xf_1jPmNzw,30.72947779,76.80264429,365.750885,2022-05,31.68945313,21.08764648
a_Q6hh1rYN_ZFg8dKc6S_w,30.72912486,76.8068781,367.348175,2022-05,39.95361328,8.782958984
DDOMsVwNft7sh67kZ5oVEQ,30.7290328,76.80695097,367.3059082,2022-05,42.60864258,6.225585938
h2PsrkoiWdXJky2Y4tGbnA,30.72895915,76.8070103,367.2645264,2022-05,44.07348633,4.919433594
mTrQpG-Z2cp8JRhqGcZSsg,30.72815261,76.80915342,365.8341064,2022-05,25.13427734,26.50756836
RZeoJsm1Tz97CMVHp-Gspg,30.73542513,76.83108866,374.7267151,2022-05,14.60571289,32.25097656
LWW7ImkYo-loD3Y_oHuZbw,30.73838182,76.8315262,375.5032043,2022-05,33.09936523,29.44335938
n4LHJTYky6NddpQOlCw2Ow,30.7353348,76.83107801,374.6176453,2022-05,21.78344727,28.53393555
yeZ2yV0ur9U9bZJclXK27g,30.7384809,76.83151229,375.5086975,2022-05,29.51660156,38.35449219
iBxx3az65VDBHMztljuYsQ,30.73856557,76.83148888,375.2469788,2022-05,22.69897461,35.51025391
Yyp3Zci6B8DrZ8edgqXa8Q,30.73524281,76.83107211,374.480896,2022-05,24.07226563,22.18017578
X2ddgZ6uevlxEQlIV27y0g,30.73515333,76.83105962,374.372345,2022-05,11.45629883,32.73925781
2AJsdURwhkSWLvO6-51Qjg,30.7386549,76.83146636,375.3210449,2022-05,19.11621094,36.23046875
ecrtNBQZPYkvg7jtDShEhg,30.72103547,76.82427953,364.7621155,2022-06,10.81542969,43.83544922
_xEVgn-lVcnoy-wMKg6mKg,30.72098507,76.82438003,364.8030701,2022-05,10.51025391,43.90258789
DbF__rehhgfEcdwi6ln2IA,30.72094119,76.82444586,364.2649536,2022-05,8.868408203,43.18847656
T_Is9y41wOADy6YUwItoTw,30.72106808,76.8242365,364.5138855,2022-05,9.869384766,42.52929688
BMAo0OWDAFjXTmne1MFgiA,30.71870825,76.82374939,361.8911438,2022-07,12.31079102,41.08276367
lmSJhf0CX2lF8cuc3zsePg,30.71872608,76.82349047,361.2382507,2022-07,24.44458008,32.62329102
YRzc6s4cgDAB0O90Q6-y9g,30.71865341,76.82355868,362.0185242,2022-07,15.24047852,37.01171875
aoI7MKMPNxRjuJf7YnoFgQ,30.71807916,76.81457543,358.3449402,2022-06,7.446289063,38.38500977
lcAgSnG9-ulZowFOxzmMAw,30.71829567,76.81425023,358.1472473,2022-06,10.07080078,40.30151367
X_hnlnWd-Zi3XoMxwcQCsg,30.71829429,76.814246,358.4631653,2022-06,10.00366211,40.25268555
rkYsCWf7Fh9kdNG7S3Mzvw,30.71831936,76.81283788,356.18927,2022-06,10.24169922,40.63720703
PQpNbFUjMycON44GapWkRQ,30.71814422,76.81303442,355.8737488,2022-06,17.42553711,33.53271484
OiO2XtyqJPFDat7HnemoBg,30.71830792,76.81280453,356.1854553,2022-06,8.874511719,41.80908203
odJSCFgPqdaSJGkz4QvgDg,30.71826226,76.81281113,356.2252502,2022-06,9.47265625,41.93725586
Pdw6C2qHEONumfDX9cnwqQ,30.71805225,76.81303213,355.787323,2022-06,11.98730469,40.61889648
0aXGOF0dADlAzgIFrH5q_w,30.71793861,76.8147005,358.1773376,2022-06,5.340576172,41.57714844
8WZ302w9Ooyw1-ak_TinnQ,30.71800968,76.81463774,358.1866455,2022-06,15.91796875,34.05151367
JyB3B3mwC_8qgLq2JF8zuw,30.71795615,76.81302993,355.8926086,2022-06,20.04394531,35.33935547
cgvG17AsPUceqYnmtySppg,30.71798092,76.81683002,357.8095093,2022-06,16.63818359,31.84204102
nQd0UZPqgnI8yeSAwf267w,30.71921512,76.81704353,358.2980042,2022-06,4.949951172,33.92944336
S_MXSnPaMbhRVmeyERlHSQ,30.71927767,76.81712071,358.2694702,2022-06,4.235839844,33.58764648
oX70yfnRW2rbb2qbgJXQbQ,30.7193418,76.81719984,358.2385864,2022-06,5.059814453,34.75341797
UiHHfx8umO9dfX34c7PdNQ,30.71791143,76.81689638,357.7492371,2022-06,18.28613281,30.40771484
9eEP8S4Q9-vaE6fPPTU2hA,30.71784421,76.81696476,357.702179,2022-06,15.28320313,31.37207031
yQQ9NdYP-5y0IiUmJuXbng,30.71778008,76.81703719,357.6268005,2022-06,13.0065918,32.63549805
LxA44pTVobWEHcPJPfmI-Q,30.71771675,76.81711068,357.5556335,2022-06,10.80322266,32.91625977
umuK0KW9_BNmmzszUQ0dxg,30.72006236,76.81722008,358.9094543,2022-06,16.76025391,21.66137695
HGkhkGuguPTMg3z80o0wgw,30.72024698,76.81745313,358.7538147,2022-06,13.97705078,26.45263672
QZBvTORnQQzsW9aLEUrYUg,30.72018442,76.81737999,358.7825012,2022-06,16.57104492,18.29833984
_IpxaDGt9lTPRiyp3wQLTA,30.72012676,76.81730008,358.815979,2022-06,30.05371094,5.889892578
XkfGhhczQosIl931ONUtCQ,30.71786596,76.81302148,355.7262878,2022-06,32.6171875,21.41113281
FQCTTghjRJZ68TZxWjXMVA,30.71787003,76.81476985,358.2584839,2022-06,4.150390625,42.44995117
SAzO_TJvbHruUYUrCIRKTQ,30.71780865,76.81483639,358.2928772,2022-06,5.224609375,41.015625
33cUshk6d-1g1EfjLxQZcQ,30.71983459,76.82508891,366.739502,2022-07,10.33325195,39.80102539
ctRM9YKTQ3IBSJIwROOT4w,30.71978634,76.82505776,366.6086731,2022-07,12.13378906,38.12866211
zL86ZvCMaA-54U26hGFo7A,30.7211254,76.82431218,364.8268127,2022-06,12.87841797,41.13769531
UDN2JbRivnvY5XFo74p-RQ,30.72102566,76.82449752,364.315033,2022-05,9.051513672,42.20581055
c4bFUhtRxZiwDAr05xBp5g,30.72107064,76.82440467,364.8775635,2022-05,10.90698242,42.68188477
FEr22gCVmZXxXjG2uD-UxA,30.72116688,76.82422215,364.5517883,2022-05,18.06640625,36.88964844
hXiYBSl_MY8uM77DTl0mUQ,30.71858026,76.82370846,361.8466797,2022-07,10.0402832,41.02172852
qxZyRYQULz-ag8eKDM_40w,30.71862993,76.82346178,361.2368774,2022-07,25.56762695,30.90820313
_bVV1aJUzPQzYmhpoo7vJg,30.71860589,76.82376672,361.9028625,2022-07,13.41552734,40.17333984
_USEcmkKwkgKrnihMmuKPg,30.71857083,76.82353043,361.846405,2022-07,22.39379883,29.98657227
QQQNbAm4hMHmLPFicEf_1A,30.71983045,76.82517595,366.790741,2022-07,13.62304688,37.20703125
fyRlMwPpDfKqOtO42v52Nw,30.72121697,76.82434325,364.8444214,2022-06,30.1574707,21.78344727
S5__Dwb9Lr4xh_9q9OKj6Q,30.72110141,76.82454891,364.3559875,2022-05,9.857177734,41.11328125
p7THPNmLAFokwVJl46drpg,30.72115859,76.82442896,364.9176636,2022-05,11.15722656,39.19067383
GW4aLMCnGDnE6U64N6m7HQ,30.72124791,76.82422021,364.6122742,2022-05,26.6784668,27.53295898
yVtcN1QkYRVsrN8_iSaZGQ,30.72130119,76.82436982,364.9257507,2022-06,19.0612793,31.76269531
0px4GiS4PsOLnrsIcjZ9cw,30.72118293,76.82459028,364.448822,2022-05,10.04638672,40.16723633
Z2W1fUAntH5gpfhuP-kIUw,30.72124791,76.82445572,364.964447,2022-05,15.96069336,38.87939453
dbyJ-nJR_O2rR4KJaiupng,30.7198226,76.82529405,367.1655273,2022-07,18.15795898,33.15429688
bomBq9kffQ0WdDZTATDmmg,30.72101271,76.82427099,364.7463074,2022-06,10.32714844,43.96362305
Ypgb56ni9stjBvS58yxDUw,30.72134249,76.8242387,364.7849426,2022-05,22.80273438,32.07397461
L728NYxoql5Xt_VAOvAWGA,30.71980958,76.82540617,367.652771,2022-07,16.97998047,36.37695313
RN-JAbqGHSEZ1w4oQk_f6Q,30.71848921,76.82367916,361.7711182,2022-07,9.777832031,41.42456055
d67dy_1RY2f6xGU1js_Srg,30.71854097,76.82343353,361.089325,2022-07,36.18774414,17.36450195
9wlG7Gz_DWONihzOsRqGeg,30.71850103,76.82378072,361.8295288,2022-07,13.76953125,40.61279297
wrRTKoph_Ql-gCmlIhiVpw,30.71847827,76.82349901,361.6295776,2022-07,28.17382813,24.37744141
omhuk4HR3D3fKbal2zk9Bw,30.71839723,76.82364915,361.6465454,2022-07,9.790039063,41.33300781
S-VR2QbvuxqMh02Tps4Qlg,30.71845318,76.82340159,360.9719849,2022-07,22.9675293,30.73120117
YNRKW-mO_sgGuBFIbrd9Ug,30.71840686,76.82377306,361.6832886,2022-07,13.35449219,40.49682617
Pi61cGN46PzDDfq6rT9TkQ,30.71838753,76.82346856,361.4436646,2022-07,18.07861328,33.65478516
YOsIC9eytw0RUkCCSUlgFQ,30.71836251,76.82336929,360.8865662,2022-07,32.6965332,21.05712891
7SVKEwCGL1Ngr1WAENnK9A,30.75304343,76.80304575,386.3863525,2022-05,41.41845703,10.05249023
gEAXVfwemzUjter5ApdbTw,30.75297034,76.80310279,386.3703003,2022-05,37.64648438,14.1418457
9_woj8f86cp3wovvd_bomg,30.7530922,76.80293819,386.4372253,2022-05,17.59033203,34.08203125
6VqRx4AEnQAIS6EBdq7_-A,30.7531938,76.80286126,386.5010986,2022-05,21.80786133,30.29785156
uqbDqsT7cgvqyYpPysxW0g,30.75315368,76.80295404,386.4235535,2022-05,18.73168945,32.78198242
mIQArUnjY7TEsIR72Vacfw,30.74924807,76.7977198,381.1127319,2022-06,43.09692383,12.95166016
wy0c2N9XruxyYaB8QMaTaA,30.74931844,76.79765977,381.862793,2022-06,31.48803711,23.02246094
3vv7yp5TWjs53hiJG86dCA,30.74939187,76.7975919,381.8438721,2022-06,24.35302734,29.38232422
jdXAcVn3bMfnQ-kwTsiHVw,30.74946151,76.79753152,381.827179,2022-06,51.00097656,5.352783203
VX_-zhXjJnp4RsNBgIWMkg,30.74859323,76.79769022,380.8530579,2022-06,38.07373047,12.28027344
_jxVwWG0OzgeZ1lncN-Mrw,30.74895618,76.7979616,381.0028076,2022-06,33.36791992,22.1496582
CwK-AP8xwVrL5Ny2V17fMw,30.74953685,76.79747043,381.7772827,2022-06,32.76977539,13.31176758
jjHoRYRjHdHHngFkHNoovQ,30.74841021,76.79744772,380.6790771,2022-06,45.95336914,8.197021484
AnSCzOq71x46klLOqbxDVQ,30.7484689,76.79752755,380.7366028,2022-06,37.86010742,15.02685547
9XK4TICryAkHruYtnpU00w,30.74853234,76.7976125,380.8025513,2022-06,45.83129883,7.489013672
t2UzdcdlIzpr38xsAHxi0g,30.74885951,76.79800121,381.1086731,2022-06,49.82910156,4.913330078
CZP7m-JT_9F02jgTwBbr3Q,30.74870119,76.79982716,381.4400635,2022-06,17.71850586,37.32910156
ivCfPhtFH892rrThScHtWw,30.75132197,76.79762913,381.93927,2022-06,25.39672852,26.42822266
w_DHjQFqIQBW-Ri5zeu7kQ,30.75139984,76.79756426,382.0330505,2022-06,28.68652344,27.80151367
kbj-de-c0SB6x7EBXRAjcQ,30.75147445,76.7975044,382.1072693,2022-06,26.01318359,26.30615234
b70lphl285iKxOcLFqk3eg,30.75155595,76.79743627,382.1663818,2022-06,50.56762695,5.194091797
m97D4dhMAYx5ZAjGFdOF3w,30.75206753,76.79834169,380.7246704,2022-06,20.5871582,31.9152832
HNaiKnH8GxdL7q1maRlrNg,30.7522237,76.79821194,380.4747314,2022-06,17.91992188,34.11254883
fFnUCr1gmikymjSv4VUYuw,30.75213225,76.79825287,380.5870972,2022-06,20.0378418,31.50634766
cpIl3pIqQXzCEgoqqMt57Q,30.71781406,76.8123598,356.3916626,2022-07,4.986572266,45.08666992
AmpZ2Qrq-sTW44smETatXA,30.71775224,76.81231649,356.4240417,2022-07,5.798339844,44.61669922
4nK6q2HZqvyMuz_EdZNIHQ,30.71786377,76.81245195,356.325592,2022-06,5.450439453,45.36132813
Lz-9153d99C1Lvud_ufJ3w,30.71783137,76.81255228,356.4549866,2022-07,5.291748047,45.21484375
jnjhumeZMhnWt_RoOgga7A,30.71776383,76.81251197,356.1964111,2022-07,4.174804688,44.18334961
6aIPYAkbhTQMmX8Tz4o1iA,30.71767905,76.81224811,356.6005859,2022-07,6.414794922,43.68896484
NKl1bBbRdkDCRTCCIpDFBg,30.71762557,76.81216951,356.6161499,2022-07,6.579589844,43.05419922
sx6F_pTl8Xf-Uy5GR8Orbw,30.71757637,76.81207067,356.7087708,2022-07,7.629394531,42.50488281
9DHuQVOQqPcZMRMyMnDXSw,30.71753043,76.81197746,356.8277283,2022-07,8.319091797,41.4855957
CI1cr3a9FvZCuPZ_TxKs2A,30.71748012,76.81187942,356.9880066,2022-07,9.075927734,40.64941406
TRahTDWJPKnA1ZMw_4LFhQ,30.71756372,76.81163879,357.0885925,2022-07,22.78442383,27.30712891
QGWJkUto04-qpg_Le8Zppg,30.71753903,76.81181323,357.2090759,2022-06,10.16235352,38.87329102
eret9qTsjvQVHHHDgqFGXw,30.71779574,76.81224115,355.8886108,2022-06,5.230712891,42.81616211
L3MOx9L-LjSVMceFf5ze5A,30.71777306,76.81263185,356.2316589,2022-07,5.389404297,45.37353516
RgJ-Fj_Kbxv7as6yWnM9lQ,30.71769321,76.81258661,356.2506104,2022-07,5.389404297,44.92797852
SVGIOkjNZTkkvmnrQq13Jw,30.72877399,76.80177174,367.5449524,2022-07,16.43066406,35.37597656
2H4GvnSrUYWpiQYbbEjlTg,30.72880779,76.8018984,367.4913025,2022-05,46.51489258,4.144287109
QDo8i92MdeOTgiN6YJ__JQ,30.7285083,76.80146085,367.735321,2022-07,51.41601563,0.750732422
t5J8taqyFMpJT9bWOpAp2w,30.72864895,76.80158461,367.619873,2022-07,29.04663086,20.5871582
LAUr2YNCKQIc5zaReGry9g,30.72850028,76.80200843,367.489502,2022-07,13.17138672,37.98828125
KW9rOeT7QmrZuRwySrQa8g,30.72894609,76.80171004,367.4688721,2022-07,15.16113281,36.22436523
gXdGxuq3b70IVwD1RlGYDw,30.72886211,76.80173002,367.5501404,2022-07,14.78881836,36.56616211
xUlmhuzL53Rzkwdx5n394g,30.72869273,76.80147282,367.6722412,2022-07,18.59741211,32.21435547
GdhAFDpV0cjfB2GDOuGrOA,30.72889921,76.80189453,367.5046082,2022-05,52.75268555,0.219726563
RG_ti8wxuoXdSHvukSIwmA,30.72899351,76.80192287,367.4382324,2022-05,45.44067383,4.010009766
GIqO0i2LSjRW0edEz4RTjw,30.7285222,76.80135831,367.7653503,2022-07,40.94848633,3.015136719
xzIyJ0Q-BYJVnwcfW0RBNQ,30.72738194,76.80122126,366.402832,2022-07,34.39331055,21.71630859
VNgp181Q2XP6fzROniKODA,30.72685222,76.80104125,366.208313,2022-07,27.11791992,16.46728516
0sPcYnhPdaALf2orxi5SAg,30.72692997,76.80098413,366.1739807,2022-07,27.71606445,24.4934082
27xR27T7hGd6S0lF97HRAQ,30.72497909,76.80077648,365.6290894,2022-07,39.78271484,12.14599609
_HYoeE1hG6kSOYeSENex9w,30.72745338,76.80116052,366.3573303,2022-07,49.26757813,7.611083984
gGP2mXG0LjOpJojiPhHmLA,30.72696119,76.80088167,366.1003113,2022-07,35.91308594,19.00024414
ilicun70bZETCcgt-5Ahyg,30.72556705,76.80074004,366.0046082,2022-07,29.32128906,26.99584961
8RwiUr1tDc9MTQQoIFWkcA,30.72561566,76.80082806,366.0882263,2022-07,23.11401367,17.20581055
uqZWFMnSeUNul1lbN6-2Dg,30.72609614,76.80079506,366.2728577,2022-07,14.3737793,32.15942383
XeeIZYhwRcy7JoewYtMNiQ,30.72390603,76.80382438,364.934906,2022-07,42.54150391,14.16625977
vpfhehNz7OR3xnZt5qAqmQ,30.72382519,76.8034275,364.9917297,2022-07,33.41674805,23.69995117
lPxxc-xIgHSm-I9LyV6FeA,30.72383095,76.80388907,364.7913513,2022-07,51.36108398,1.885986328
mdJYV9Cx26o5_4X4EqMHLA,30.72375213,76.8034892,364.914856,2022-07,25.86669922,29.11987305
eEGhREjUGFmmXwbaACWAZQ,30.72406751,76.80153523,365.1369934,2022-07,43.32885742,7.751464844
cA1rfNwogI4U38dKeq-F4w,30.7239923,76.80159781,365.0434875,2022-07,42.94433594,6.097412109
ruVsEj0WCcRgR6kbyK_5Ww,30.723919,76.80165969,364.9499207,2022-07,45.55664063,1.916503906
Y1OOyHpCb-SyIh6xn1Zy0A,30.72512765,76.8006551,365.7026062,2022-07,26.62963867,22.41210938
nEfMbXVM5yjZVfpy14dRXw,30.72507061,76.80074268,365.6668701,2022-07,35.78491211,18.41430664
4yvbg9qqTkI9ETtjuhEhnQ,30.72538703,76.80050494,365.7467041,2022-07,18.20678711,33.3984375
Wiy0F23floNWDyBHXxrwPQ,30.72545825,76.80056928,365.5854187,2022-07,21.06323242,26.40380859
hxycMt1yZ8zPno5Q2-qTzQ,30.72551659,76.80065316,365.9336853,2022-07,24.20043945,22.27783203
Pj_2EGsFnYucXrwqOXFJ8Q,30.72632501,76.80061637,366.1906433,2022-07,32.84912109,14.77050781
F_gaxudgyrkh0liIY8Yz7g,30.7262461,76.80067394,366.2084351,2022-07,15.22827148,24.55444336
KIng0g4aHc1-DtERAoz2DQ,30.72617284,76.80073696,366.2409668,2022-07,26.62353516,18.96362305
WBTbb2fQ3Cg2Xg9YsN1w7w,30.72761198,76.8010372,366.2917175,2022-07,21.37451172,32.84301758
ZW6vlBR3-A1Z14u3iKtvzg,30.72753099,76.80110128,366.3393555,2022-07,24.19433594,32.55004883
Pt9NJgmnF3pZCAfxub253g,30.72699855,76.80091494,366.1208801,2022-07,26.46484375,28.16772461
e38kZMJYWKwT3mzWRM0fNQ,30.72708036,76.80084373,366.0108643,2022-07,20.72143555,29.92553711
XbiZAolvPLWqR5d-BrPa3w,30.72691832,76.80078907,366.1216736,2022-07,32.21435547,18.2800293
DAbv34biUTqifEPBk3uF-Q,30.72686459,76.8007014,366.1076965,2022-07,16.08886719,34.02709961
OVJC8JJtG0epNBNVGm602w,30.72852231,76.80203088,367.3379211,2022-05,13.98925781,36.6027832
tt-5qqGPo0PpYzmqAHvERg,30.72869056,76.80148022,367.6625061,2022-07,18.53637695,32.33642578
p2DRgEVhhdDA_4NHSNrdeg,30.72853207,76.80125101,367.8167725,2022-07,44.18334961,1.257324219
DjB4fc_o_BaSixwZKtWbhg,30.7287178,76.80134413,367.7319336,2022-07,28.69873047,22.76000977
uoo2EeSbFka1_y_AtIE84Q,30.72904525,76.80168935,367.3867493,2022-07,19.69604492,36.63330078
OQwQirUqm4nAZ7dyneeNRA,30.72908004,76.8019594,367.3843384,2022-05,43.49365234,7.189941406
jin5qwn88ViDePS-U6YFQQ,30.72963059,76.80498254,367.6440125,2022-05,30.32836914,23.48022461
sHu2BNVsYvOdBJKbr_3jKg,30.72968678,76.8050724,367.6629028,2022-05,20.82519531,30.078125
nCAzcHnUVvo-BN2mTm8aAA,30.72204129,76.80592609,362.3304749,2022-07,45.28808594,9.436035156
R_lZ1hCt9o13kt6tdQf3bg,30.71936468,76.80575578,361.7121582,2022-07,17.60253906,35.80932617
x5myxXeCKQMVDOq_BRcRFQ,30.72042881,76.80549991,362.4052429,2022-07,37.73193359,13.06152344
K06znr9fq7I9HslUafhg8w,30.72998059,76.80303968,367.6642151,2022-05,38.51318359,12.42675781
z0WkB6DeVQ07IC2k3B3B0w,30.72992797,76.80295694,367.5340881,2022-05,42.48657227,7.946777344
-e_7Pu3So-1FfVf1yq7IMg,30.73003493,76.803124,367.8165894,2022-05,35.47363281,13.87329102
dKTtMHFxU-MmKHuiqNoJqw,30.72917028,76.80201019,367.2364502,2022-05,48.76098633,1.904296875
fmpKwjVPjjInqFC8q3LB_Q,30.72925106,76.80205939,367.0267639,2022-05,12.37792969,36.93237305
LOUrwRN__mQWE7uOxEa0eA,30.72932948,76.80210587,367.1513367,2022-05,8.337402344,41.32080078
R05SIJYlkhojBs108D8Zew,30.72962926,76.80247925,367.2129211,2022-05,14.44702148,36.39526367
80pZPXSXzRDmXtRdEzWAvw,30.72974218,76.80516121,367.681366,2022-05,16.11938477,31.71386719
mCSlI8i6apd3b36pDcZ9Tg,30.72980736,76.80526807,367.6782837,2022-05,13.40332031,37.98828125
Rp6aG9fe--7qqNNbsS6l8g,30.72920994,76.8068068,367.4063416,2022-05,38.27514648,5.236816406
_5Hdtbg0uhgDjAcoMa4mlA,30.71983141,76.80027088,356.0879517,2022-07,29.77905273,19.49462891
Fb-I3kcUtsEEa_UyAPgIUg,30.71902447,76.80249272,358.8699951,2022-07,16.42456055,27.21557617
RqbOx9osh6GQq50TF-KAGg,30.7187669,76.80209187,356.5233459,2022-07,46.59423828,4.888916016
ArpivXZdYaxDYGtbKrWHHg,30.71885385,76.80215419,356.8357544,2022-07,24.18823242,26.953125
7t0mmqdtZiUpqDI6Vw7uGg,30.72115952,76.80052527,360.4052734,2022-07,18.70117188,33.48999023
IXK6poRLxJYocrKaeOU51w,30.72014342,76.80051796,356.7644348,2022-07,42.4621582,6.976318359
YDfgEQPHDmlGBNXIWHkTWA,30.71977928,76.80018629,356.1634827,2022-07,23.44970703,24.64599609
jrIzb5jogVo9jfR6Nyn7jQ,30.72022208,76.80046709,357.1298523,2022-07,39.38598633,15.44799805
g28N3uo8wOdcFcBU_6dVCQ,30.72029846,76.80041084,357.4772949,2022-07,30.74951172,22.25952148
noX6VIPXPa3sjedfwd2n-g,30.72036952,76.80034148,357.7861328,2022-07,21.09375,31.65283203
_E_5SgbHbduY6-R7oar57w,30.71937491,76.80026772,358.0324097,2022-07,25.55541992,24.27978516
nqTqaZrJhcgiTmf_Bd2LLQ,30.7187052,76.80200878,355.8258972,2022-07,17.07763672,30.1574707
c3GHEbJFroM0dfikEvhaHg,30.71881194,76.80228086,357.1201477,2022-07,24.48730469,28.07006836
Ae0j6TnZ3W-ogF-BgC3GlQ,30.71965877,76.80080166,358.5485229,2022-07,19.03686523,32.37304688
JBFgIDCi3SEscCfoYXlBuw,30.71932163,76.80018277,357.9639282,2022-07,20.01342773,30.43212891
rDpabhgbb4FKXwi9jLoC3g,30.71972344,76.80009739,356.2356873,2022-07,31.09741211,24.57885742
o7jYP6BqQuWnzXZeRqKugA,30.72122899,76.80046462,360.5054321,2022-07,21.73461914,30.89599609
U8ghnvOqrMLx_9JLtjP2GA,30.71887528,76.80261155,358.5884399,2022-07,12.82348633,30.49316406
Tkuok0zeiCgHX7DBqgItKQ,30.71894948,76.80255081,358.7185974,2022-07,17.7734375,24.75585938
d4gdPitNrA9J0B5whncXZw,30.71861601,76.80195069,355.3647156,2022-07,44.95239258,4.290771484
GaLumwyiS6p1CZKIp1qHXg,30.71872114,76.80232504,356.9518738,2022-07,19.97680664,32.15332031
1RA0I8IQa2IjGbdHUvACpw,30.72129867,76.80040274,360.560791,2022-07,16.27197266,35.55908203
r09tjpuqCm81lLrwv2uTcg,30.72854019,76.80114248,367.868988,2022-07,49.98779297,3.02734375
oGuUqYNglulJcmguAKPjMg,30.72871664,76.80116985,367.8013,2022-07,41.82128906,9.252929688
TTYfyFlP3W0G_SN72zPuSg,30.72521541,76.80061822,365.724884,2022-07,23.37646484,24.92675781
UnbCZ_LNPvmDis5Vl-2hTA,30.72385073,76.80171849,364.8952942,2022-07,53.08227539,2.117919922
7wNGTQfsYPGDzNzopVbtqQ,30.72375563,76.80395474,364.683197,2022-07,49.79248047,7.733154297
Gx2IeeRbkhIypXs7YY-RGA,30.72367865,76.80355099,364.8068542,2022-07,27.37426758,26.55639648
LiyDHQnnSAQoopl19rzJiA,30.72360601,76.80361172,364.6927185,2022-07,14.20288086,37.58544922
4LZMGQH31CMu9lhfDa2hag,30.72368388,76.80401661,364.5628052,2022-07,40.99731445,15.20996094
6l06FjfbPqmvWCyAC287hw,30.72422285,76.80145795,365.2200317,2022-07,40.4296875,13.11035156
eRaeGwR8zNGBUnhAvd5jMQ,30.72818654,76.80926053,365.7297363,2022-05,25.16479492,24.52392578
vVUsI1uHX1zKOXoKs-GkaQ,30.72819253,76.809368,365.6034241,2022-05,24.35302734,26.51977539
Bsqzknsm6w7x-DlEXiFm2A,30.7282601,76.80946385,365.453186,2022-05,21.69189453,30.75561523
Qv8tzAZE5i8cvn9BtLuNYA,30.71926286,76.80008885,357.8778687,2022-07,22.10693359,28.11889648
x_RzGcpPTzAHwQh2LIjjjg,30.71921696,76.80008815,357.8344116,2022-07,25.57373047,24.58496094
